timestamp_sec,module_id,range_m,self_range_error
444.360983,102.0,12.056,0.055
444.382029,103.0,14.801,0.024
444.415199,101.0,17.92,0.024
444.461313,100.0,15.874,0.055
444.482516,101.0,17.969,0.055
444.503555,102.0,12.004,0.056
444.524613,103.0,14.904,0.055
444.545635,100.0,15.867,0.055
444.566657,101.0,18.005,0.055
444.587685,102.0,11.977,0.055
444.608699,103.0,14.942,0.055
444.629733,100.0,15.853,0.024
444.650755,101.0,18.053,0.055
444.671781,102.0,11.973,0.024
444.704947,100.0,15.851,0.024
444.725963,101.0,18.084,0.055
444.747004,102.0,11.95,0.055
444.768031,103.0,15.021,0.055
444.789055,100.0,15.838,0.055
444.810085,101.0,18.133,0.024
444.83111,102.0,11.921,0.024
444.852144,103.0,15.066,0.055
444.873594,100.0,15.844,0.055
444.894621,101.0,18.175,0.024
444.915652,102.0,11.906,0.055
444.937339,103.0,15.07,0.055
444.958347,100.0,15.852,0.024
444.979358,101.0,18.219,0.024
445.000796,102.0,11.89,0.024
445.021841,103.0,15.173,0.055
445.044103,100.0,15.848,0.024
445.090214,103.0,15.173,0.055
445.111274,100.0,15.846,0.024
445.132277,101.0,18.313,0.024
445.15333,102.0,11.869,0.056
445.174357,103.0,15.26,0.024
445.195381,100.0,15.849,0.055
445.2164,101.0,18.365,0.024
445.27386,101.0,18.406,0.055
445.294918,102.0,11.84,0.056
445.315982,103.0,15.348,0.055
445.33703,100.0,15.846,0.055
445.358058,101.0,18.462,0.024
445.379085,102.0,11.818,0.056
445.400132,103.0,15.356,0.055
445.421163,100.0,15.842,0.055
445.442473,101.0,18.498,0.024
445.463516,102.0,11.812,0.056
445.486268,103.0,15.437,0.055
445.507278,100.0,15.866,0.024
445.528317,101.0,18.56,0.055
445.549327,102.0,11.8,0.056
445.570345,103.0,15.455,0.055
445.591372,100.0,15.859,0.055
445.612381,101.0,18.617,0.024
445.633433,102.0,11.786,0.056
445.654456,103.0,15.515,0.024
445.675511,100.0,15.878,0.055
445.696533,101.0,18.663,0.055
445.717566,102.0,11.785,0.056
445.738618,103.0,15.594,0.055
445.759629,100.0,15.885,0.055
445.780654,101.0,18.728,0.055
445.801716,102.0,11.772,0.056
445.822723,103.0,15.609,0.024
445.843727,100.0,15.905,0.055
445.865054,101.0,18.771,0.055
445.886105,102.0,11.781,0.056
445.907129,103.0,15.692,0.055
445.928169,100.0,15.909,0.055
445.949188,101.0,18.83,0.055
445.970257,102.0,11.773,0.056
445.991276,103.0,15.736,0.055
446.012282,100.0,15.906,0.055
446.033282,101.0,18.881,0.024
446.054334,102.0,11.779,0.056
446.087507,100.0,15.933,0.055
446.108523,101.0,18.929,0.055
446.155185,100.0,15.957,0.055
446.176231,101.0,18.963,0.055
446.341914,103.0,15.818,0.055
446.36293,100.0,16.017,0.055
446.421583,100.0,15.979,0.055
446.4426,101.0,19.07,0.055
446.488727,100.0,15.995,0.055
446.509783,101.0,19.069,0.055
446.530324,102.0,11.737,10.536
446.570723,100.0,16.032,0.024
446.591771,101.0,19.111,0.055
446.62541,103.0,15.869,0.055
446.646427,100.0,16.041,0.055
446.667455,101.0,19.117,0.055
446.688496,102.0,11.784,0.056
446.709516,103.0,15.926,0.055
446.730528,100.0,16.051,0.024
446.751551,101.0,19.137,0.024
446.7848,103.0,15.959,0.055
446.805825,100.0,16.074,0.024
446.826866,101.0,19.162,0.024
446.860722,103.0,15.977,0.055
446.881761,100.0,16.101,0.024
446.902783,101.0,19.188,0.055
446.935978,103.0,15.975,0.055
446.956998,100.0,16.112,0.055
446.978004,101.0,19.2,0.055
447.011658,103.0,15.987,0.024
447.032681,100.0,16.128,0.055
447.053724,101.0,19.223,0.055
447.099151,100.0,16.151,0.055
447.120176,101.0,19.237,0.024
447.153363,103.0,16.038,0.055
447.174406,100.0,16.16,0.024
447.195433,101.0,19.25,0.055
447.230473,103.0,16.038,0.024
447.251494,100.0,16.224,0.024
447.273879,101.0,19.278,0.024
447.319208,100.0,16.242,0.055
447.340245,101.0,19.282,0.055
447.373432,103.0,16.034,0.055
447.394453,100.0,16.229,0.024
447.416098,101.0,19.307,0.055
447.449695,103.0,16.063,0.055
447.470705,100.0,16.227,0.055
447.491755,101.0,19.312,0.055
447.524953,103.0,16.08,0.055
447.545977,100.0,16.254,0.055
447.566986,101.0,19.328,0.024
447.600614,103.0,16.066,0.024
447.62166,100.0,16.264,0.055
447.642729,101.0,19.34,0.055
447.690029,100.0,16.276,0.055
447.893351,101.0,19.357,0.055
447.92655,103.0,16.114,0.055
447.947558,100.0,16.297,0.055
447.968595,101.0,19.357,0.055
448.002245,103.0,16.071,0.055
448.023251,100.0,16.306,0.024
448.044281,101.0,19.356,0.055
448.077455,103.0,16.101,0.055
448.098479,100.0,16.309,0.024
448.119528,101.0,19.356,0.055
448.298467,100.0,16.316,0.055
448.319479,101.0,19.33,0.055
448.353119,103.0,16.112,0.055
448.374165,100.0,16.3,0.055
448.395185,101.0,19.312,0.055
448.428393,103.0,16.101,0.055
448.449431,100.0,16.298,0.055
448.470441,101.0,19.305,0.055
448.504042,103.0,16.11,0.055
448.52509,100.0,16.289,0.024
448.546127,101.0,19.295,0.055
448.591457,100.0,16.264,0.055
448.612482,101.0,19.265,0.055
448.645677,103.0,16.065,0.055
448.666723,100.0,16.255,0.055
448.68779,101.0,19.249,0.055
448.721412,103.0,16.102,0.055
448.742442,100.0,16.252,0.055
448.763447,101.0,19.248,0.024
448.796708,103.0,16.074,0.055
448.817727,100.0,16.23,0.024
448.839344,101.0,19.213,0.055
448.87295,103.0,16.087,0.024
448.893978,100.0,16.218,0.024
448.915004,101.0,19.191,0.055
448.948212,103.0,16.083,0.055
448.969291,100.0,16.201,0.055
448.990305,101.0,19.162,0.055
449.024427,103.0,16.063,0.055
449.045462,100.0,16.2,0.024
449.066508,101.0,19.138,0.055
449.111856,100.0,16.22,0.055
449.132898,101.0,19.105,0.055
449.166158,103.0,16.078,0.055
449.187186,100.0,16.154,0.055
449.208238,101.0,19.078,0.024
449.241896,103.0,16.069,0.055
449.263345,100.0,16.13,0.055
449.284344,101.0,19.045,0.055
449.317505,103.0,16.058,0.055
449.338536,100.0,16.109,0.024
449.36002,101.0,19.014,0.024
449.381058,102.0,12.176,0.056
449.546706,100.0,16.027,0.055
449.56775,101.0,18.895,0.024
449.588789,102.0,12.214,0.056
449.609811,103.0,16.045,0.055
449.64358,101.0,18.87,0.055
449.664647,102.0,12.192,0.056
449.685646,103.0,16.034,0.055
449.706672,100.0,15.95,0.024
449.727733,101.0,18.811,0.055
449.748809,102.0,12.198,0.056
449.770313,103.0,15.997,0.024
449.791322,100.0,15.912,0.055
449.81365,101.0,18.771,0.055
449.834728,102.0,12.266,0.056
449.855786,103.0,16.006,0.055
449.876807,100.0,15.886,0.024
449.897812,101.0,18.724,0.024
449.918903,102.0,12.297,0.056
450.084672,100.0,15.778,0.024
450.105669,101.0,18.576,0.024
450.139277,103.0,15.998,0.055
450.160312,100.0,15.738,0.055
450.181354,101.0,18.528,0.055
450.216873,103.0,16.021,0.055
450.23791,100.0,15.679,0.024
450.258967,101.0,18.463,0.055
450.281758,102.0,12.389,0.056
450.447655,100.0,15.568,0.055
450.46869,101.0,18.341,0.055
450.489679,102.0,12.448,0.024
450.510683,103.0,16.054,0.055
450.531704,100.0,15.522,0.024
450.552736,101.0,18.279,0.024
450.573762,102.0,12.487,0.055
450.594818,103.0,16.045,0.055
450.615865,100.0,15.467,0.055
450.636862,101.0,18.24,0.055
450.657867,102.0,12.498,0.055
450.678905,103.0,16.069,0.055
450.699935,100.0,15.427,0.055
450.720976,101.0,18.193,0.055
450.754609,103.0,16.066,0.055
450.775656,100.0,15.387,0.055
450.796676,101.0,18.156,0.055
450.817696,102.0,12.54,0.055
450.87627,102.0,12.572,0.055
450.897289,103.0,16.074,0.055
450.918303,100.0,15.285,0.055
450.93937,101.0,18.059,0.024
450.986375,100.0,15.247,0.024
451.00744,101.0,18.023,0.024
451.028477,102.0,12.607,0.055
451.049556,103.0,16.083,0.055
451.070576,100.0,15.206,0.024
451.091585,101.0,17.972,0.024
451.113072,102.0,12.643,0.055
451.134153,103.0,16.12,0.055
451.205233,100.0,15.141,0.055
451.370925,102.0,12.744,0.055
451.391924,103.0,16.166,0.055
451.412936,100.0,15.021,0.055
451.43455,101.0,17.775,0.055
451.455556,102.0,12.778,0.055
451.476557,103.0,16.201,0.024
451.497564,100.0,14.982,0.055
451.518608,101.0,17.746,0.024
451.539628,102.0,12.806,0.055
451.561754,103.0,16.205,0.055
451.582777,100.0,14.919,0.024
451.603801,101.0,17.693,0.055
451.625238,102.0,12.857,0.024
451.646282,103.0,16.208,0.055
451.667315,100.0,14.876,0.055
451.689828,101.0,17.654,0.055
451.710858,102.0,12.88,0.055
451.73192,103.0,16.271,0.055
451.754548,100.0,14.804,0.055
451.775614,101.0,17.61,0.055
451.796655,102.0,12.919,0.024
451.818427,103.0,16.291,0.055
451.839451,100.0,14.781,0.055
451.860488,101.0,17.564,0.024
451.881749,102.0,12.959,0.055
451.902747,103.0,16.313,0.055
451.923775,100.0,14.732,0.024
451.944819,101.0,17.51,0.055
451.965852,102.0,12.994,0.024
451.9869,103.0,16.3,0.024
452.007904,100.0,14.693,0.024
452.02905,101.0,17.475,0.055
452.050072,102.0,13.039,0.024
452.071076,103.0,16.374,0.055
452.092084,100.0,14.617,0.055
452.113117,101.0,17.446,0.055
452.134745,102.0,13.059,0.055
452.300565,100.0,14.503,0.024
452.321632,101.0,17.338,0.024
452.342666,102.0,13.161,0.055
452.363714,103.0,16.442,0.055
452.384777,100.0,14.484,0.055
452.563274,103.0,16.521,0.055
452.584321,100.0,14.34,0.024
452.895507,103.0,16.642,0.055
452.91656,100.0,14.174,0.055
452.937621,101.0,17.039,0.055
452.958666,102.0,13.451,0.024
452.979686,103.0,16.676,0.055
453.001664,100.0,14.133,0.056
453.022676,101.0,17.02,0.024
453.043678,102.0,13.492,0.024
453.064704,103.0,16.709,0.055
453.085719,100.0,14.097,0.056
453.25148,102.0,13.603,0.055
453.272501,103.0,16.8,0.024
453.293548,100.0,13.996,0.056
453.314579,101.0,16.903,0.055
453.335654,102.0,13.622,0.055
453.356706,103.0,16.807,0.055
453.377758,100.0,13.971,0.056
453.398808,101.0,16.88,0.024
453.41981,102.0,13.691,0.055
453.465174,101.0,16.834,0.055
453.486181,102.0,13.718,0.024
453.507186,103.0,16.849,0.055
453.528805,100.0,13.904,0.056
453.69445,102.0,13.816,0.055
453.715454,103.0,16.94,0.055
453.736484,100.0,13.819,0.056
453.757502,101.0,16.742,0.024
453.77854,102.0,13.879,0.024
453.801785,103.0,17.015,0.024
453.835401,101.0,16.699,0.055
453.856411,102.0,13.909,0.055
453.877429,103.0,17.046,0.055
453.898418,100.0,13.784,0.056
453.919482,101.0,16.672,0.055
453.940521,102.0,13.94,0.055
453.962841,103.0,17.051,0.024
453.98385,100.0,13.723,0.056
454.004923,101.0,16.657,0.055
454.025944,102.0,13.985,0.055
454.046975,103.0,17.124,0.055
454.068011,100.0,13.656,0.056
454.089275,101.0,16.615,0.055
454.110268,102.0,14.023,0.024
454.131296,103.0,17.154,0.055
454.152742,100.0,13.649,0.056
454.173776,101.0,16.599,0.024
454.19481,102.0,14.067,0.055
454.215834,103.0,17.204,0.055
454.236864,100.0,13.605,0.056
454.257908,101.0,16.556,0.024
454.278923,102.0,14.104,0.055
454.299963,103.0,17.241,0.024
454.321057,100.0,13.533,0.056
454.486395,102.0,14.208,0.055
454.507431,103.0,17.35,0.055
454.52851,100.0,13.448,0.056
454.549525,101.0,16.487,0.024
454.57056,102.0,14.249,0.055
454.591608,103.0,17.397,0.055
454.612652,100.0,13.41,0.056
454.633688,101.0,16.483,0.055
454.654724,102.0,14.295,0.055
454.675783,103.0,17.429,0.055
454.722169,102.0,14.315,0.024
454.74321,103.0,17.47,0.024
454.76433,100.0,13.308,0.056
454.785347,101.0,16.445,0.055
454.806346,102.0,14.379,0.055
454.827361,103.0,17.516,0.055
454.873455,102.0,14.409,0.055
454.894478,103.0,17.561,0.055
454.928111,101.0,16.42,0.055
454.949165,102.0,14.455,0.055
454.970178,103.0,17.605,0.024
455.01694,102.0,14.497,0.055
455.038818,103.0,17.608,0.055
455.072181,101.0,16.375,0.024
455.093238,102.0,14.545,0.055
455.114282,103.0,17.689,0.055
455.147891,101.0,16.381,0.055
455.168899,102.0,14.598,0.055
455.346937,101.0,16.358,0.055
455.368999,102.0,14.716,0.024
455.390017,103.0,17.87,0.055
455.437312,102.0,14.752,0.055
455.458326,103.0,17.899,0.055
455.491507,101.0,16.336,0.055
455.512527,102.0,14.789,0.055
455.533614,103.0,17.946,0.024
455.567241,101.0,16.321,0.055
455.588277,102.0,14.838,0.024
455.609295,103.0,17.994,0.055
455.642446,101.0,16.316,0.024
455.663452,102.0,14.888,0.024
455.68445,103.0,18.036,0.055
455.780581,102.0,14.96,0.055
455.801601,103.0,18.088,0.055
455.835184,101.0,16.247,0.024
455.856239,102.0,14.995,0.024
455.87728,103.0,18.141,0.055
455.910454,101.0,16.275,0.055
455.931482,102.0,14.999,0.055
455.952507,103.0,18.191,0.055
456.001108,102.0,15.087,0.055
456.046751,101.0,16.259,0.055
456.067779,102.0,15.114,0.024
456.088781,103.0,18.288,0.055
456.122372,101.0,16.252,0.024
456.155529,103.0,18.305,0.024
456.189207,101.0,16.244,0.055
456.210227,102.0,15.209,0.055
456.231228,103.0,18.355,0.024
456.26531,101.0,16.233,0.055
456.286328,102.0,15.273,0.055
456.307383,103.0,18.415,0.055
456.340991,101.0,16.216,0.055
456.362076,102.0,15.322,0.055
456.383126,103.0,18.45,0.055
456.416294,101.0,16.21,0.055
456.437323,102.0,15.363,0.024
456.458354,103.0,18.514,0.055
456.491962,101.0,16.205,0.055
456.512975,102.0,15.396,0.055
456.534057,103.0,18.547,0.055
456.567214,101.0,16.186,0.024
456.588236,102.0,15.443,0.055
456.609307,103.0,18.586,0.055
456.642922,101.0,16.175,0.055
456.663934,102.0,15.487,0.024
456.711428,101.0,16.174,0.024
456.732422,102.0,15.531,0.024
456.753437,103.0,18.668,0.055
456.786613,101.0,16.169,0.055
456.807651,102.0,15.576,0.024
456.82867,103.0,18.728,0.055
456.86235,101.0,16.15,0.055
456.884099,102.0,15.628,0.024
456.90514,103.0,18.768,0.055
456.938415,101.0,16.133,0.024
456.959427,102.0,15.675,0.024
456.980458,103.0,18.793,0.024
457.014083,101.0,16.139,0.055
457.035162,102.0,15.719,0.024
457.056209,103.0,18.849,0.024
457.234277,102.0,15.843,0.055
457.255325,103.0,18.959,0.055
457.289104,101.0,16.108,0.024
457.310098,102.0,15.882,0.055
457.331102,103.0,19.005,0.055
457.364273,101.0,16.086,0.055
457.385347,102.0,15.923,0.055
457.406397,103.0,19.049,0.055
457.440007,101.0,16.082,0.055
457.461029,102.0,15.988,0.024
457.482091,103.0,19.101,0.055
457.515284,101.0,16.077,0.024
457.536303,102.0,16.024,0.055
457.557327,103.0,19.133,0.055
457.590943,101.0,16.07,0.055
457.611961,102.0,16.078,0.024
457.63299,103.0,19.182,0.055
457.666154,101.0,16.021,0.055
457.687161,102.0,16.122,0.055
457.708206,103.0,19.24,0.024
457.74208,101.0,16.062,0.055
457.763128,102.0,16.162,0.055
457.784131,103.0,19.263,0.024
457.817328,101.0,16.055,0.055
457.838364,102.0,16.226,0.055
457.859405,103.0,19.313,0.055
457.893041,101.0,16.043,0.055
457.939287,103.0,19.36,0.055
457.972488,101.0,16.042,0.055
457.993948,102.0,16.309,0.055
458.015,103.0,19.412,0.055
458.048673,101.0,16.007,0.055
458.120003,101.0,16.037,0.024
458.141014,102.0,16.392,0.055
458.162358,103.0,19.498,0.055
458.195532,101.0,16.032,0.055
458.216897,102.0,16.441,0.055
458.237938,103.0,19.537,0.055
458.271579,101.0,16.025,0.055
458.292613,102.0,16.486,0.055
458.314323,103.0,19.573,0.055
458.347527,101.0,16.028,0.055
458.368554,102.0,16.534,0.024
458.389551,103.0,19.624,0.055
458.423421,101.0,16.013,0.024
458.444459,102.0,16.583,0.055
458.465473,103.0,19.676,0.024
458.498654,101.0,16.021,0.024
458.519727,102.0,16.601,0.024
458.54079,103.0,19.731,0.055
458.574435,101.0,16.021,0.055
458.595464,102.0,16.664,0.055
458.616534,103.0,19.764,0.055
458.649692,101.0,16.014,0.055
458.670698,102.0,16.697,0.055
458.691734,103.0,19.809,0.055
458.725385,101.0,15.998,0.055
458.74641,102.0,16.757,0.055
458.767459,103.0,19.856,0.055
458.800637,101.0,16.01,0.055
458.821666,102.0,16.789,0.055
458.842679,103.0,19.894,0.055
458.876324,101.0,16.014,0.055
458.897359,102.0,16.839,0.055
458.91838,103.0,19.948,0.055
458.952769,101.0,16.011,0.055
458.973805,102.0,16.879,0.055
458.99481,103.0,20.006,0.055
459.028453,101.0,16.005,0.055
459.194153,103.0,20.124,0.024
459.227326,101.0,16.022,0.055
459.24837,102.0,17.054,0.024
459.269405,103.0,20.161,0.055
459.303007,101.0,16.019,0.055
459.336187,103.0,20.201,0.055
459.370243,101.0,16.033,0.024
459.391281,102.0,17.13,0.055
459.412312,103.0,20.243,0.055
459.445505,101.0,16.027,0.055
459.466515,102.0,17.162,0.055
459.487752,103.0,20.277,0.024
459.521362,101.0,16.037,0.055
459.542372,102.0,17.193,0.055
459.56339,103.0,20.311,0.055
459.596561,101.0,16.052,0.055
459.617609,102.0,17.225,0.055
459.663229,101.0,16.019,0.055
459.684261,102.0,17.218,0.024
459.705271,103.0,20.347,0.024
459.738879,101.0,16.063,0.055
459.75993,102.0,17.251,0.055
459.780964,103.0,20.355,0.055
459.814153,101.0,16.07,0.055
459.835161,102.0,17.238,0.024
459.856181,103.0,20.37,0.055
459.889777,101.0,16.074,0.055
459.910778,102.0,17.272,0.024
459.931782,103.0,20.403,0.055
459.965012,101.0,16.085,0.024
459.986031,102.0,17.28,0.024
460.007021,103.0,20.409,0.055
460.040939,101.0,16.094,0.024
460.061999,102.0,17.279,0.055
460.083021,103.0,20.43,0.055
460.116186,101.0,16.086,0.055
460.13726,102.0,17.292,0.055
460.158278,103.0,20.455,0.055
460.191902,101.0,16.135,0.055
460.212944,102.0,17.295,0.055
460.259031,101.0,16.138,0.024
460.28009,102.0,17.301,0.055
460.301111,103.0,20.484,0.055
460.334331,101.0,16.148,0.055
460.355377,102.0,17.325,0.024
460.376405,103.0,20.467,0.055
460.410023,101.0,16.137,0.024
460.481328,101.0,16.139,0.055
460.50238,102.0,17.317,0.055
460.523426,103.0,20.466,0.055
460.568798,102.0,17.316,0.024
460.589836,103.0,20.462,0.055
460.623133,101.0,16.093,0.024
460.644157,102.0,17.348,0.024
460.665148,103.0,20.441,0.055
460.698737,101.0,16.058,0.055
460.719793,102.0,17.349,0.055
460.740812,103.0,20.407,0.055
460.774031,101.0,15.993,0.055
460.795042,102.0,17.341,0.024
460.81606,103.0,20.385,0.055
460.849645,101.0,15.985,0.055
460.870643,102.0,17.337,0.055
460.891667,103.0,20.36,0.024
460.924842,101.0,15.957,0.055
460.945903,102.0,17.357,0.055
460.966939,103.0,20.324,0.024
461.001786,101.0,15.908,0.055
461.022802,102.0,17.373,0.055
461.043831,103.0,20.295,0.055
461.077008,101.0,15.893,0.024
461.098507,102.0,17.379,0.055
461.119533,103.0,20.261,0.055
461.153156,101.0,15.834,0.055
461.174188,102.0,17.383,0.055
461.195241,103.0,20.233,0.024
461.228889,101.0,15.784,0.055
461.251591,102.0,17.387,0.024
461.272615,103.0,20.178,0.055
461.306225,101.0,15.706,0.024
461.32726,102.0,17.392,0.024
461.348289,103.0,20.123,0.024
461.381616,101.0,15.659,0.055
461.402625,102.0,17.394,0.055
461.423653,103.0,20.08,0.055
461.457237,101.0,15.614,0.055
461.478238,102.0,17.394,0.024
461.499281,103.0,20.025,0.055
461.534418,101.0,15.542,0.024
461.55543,102.0,17.387,0.024
461.576579,103.0,19.974,0.024
461.610204,101.0,15.475,0.055
461.643374,103.0,19.928,0.024
461.676985,101.0,15.41,0.055
461.697999,102.0,17.421,0.024
461.719026,103.0,19.849,0.055
461.752179,101.0,15.363,0.055
461.773812,102.0,17.411,0.055
461.794828,103.0,19.787,0.055
461.828439,101.0,15.28,0.024
461.849709,102.0,17.418,0.024
461.870727,103.0,19.752,0.055
461.9039,101.0,15.197,0.055
461.924903,102.0,17.446,0.055
461.945937,103.0,19.673,0.024
461.979531,101.0,15.105,0.024
462.000576,102.0,17.433,0.055
462.021609,103.0,19.62,0.055
462.054787,101.0,15.069,0.024
462.075805,102.0,17.436,0.055
462.096835,103.0,19.541,0.055
462.13043,101.0,14.961,0.055
462.152573,102.0,17.45,0.024
462.173608,103.0,19.488,0.055
462.206775,101.0,14.925,0.024
462.227773,102.0,17.477,0.024
462.248868,103.0,19.424,0.055
462.282454,101.0,14.836,0.055
462.303499,102.0,17.479,0.024
462.349578,101.0,14.777,0.055
462.370578,102.0,17.491,0.055
462.391605,103.0,19.302,0.024
462.42478,101.0,14.707,0.024
462.445801,102.0,17.519,0.024
462.466871,103.0,19.242,0.055
462.500484,101.0,14.628,0.055
462.521487,102.0,17.542,0.055
462.542502,103.0,19.176,0.055
462.575663,101.0,14.539,0.055
462.596709,102.0,17.55,0.055
462.617782,103.0,19.113,0.055
462.651397,101.0,14.487,0.055
462.672406,102.0,17.565,0.024
462.693433,103.0,19.063,0.055
462.726603,101.0,14.397,0.055
462.747609,102.0,17.596,0.055
462.768748,103.0,18.993,0.055
462.802443,101.0,14.315,0.055
462.824971,102.0,17.603,0.055
462.846031,103.0,18.939,0.055
462.879201,101.0,14.25,0.055
462.900236,102.0,17.645,0.055
462.921583,103.0,18.874,0.055
462.955123,101.0,14.173,0.055
462.976154,102.0,17.675,0.024
462.997183,103.0,18.798,0.024
463.066867,100.0,12.923,0.056
463.087884,101.0,14.012,0.055
463.108898,102.0,17.717,0.055
463.129913,103.0,18.678,0.055
463.150973,100.0,13.019,0.056
463.171965,101.0,13.948,0.055
463.192974,102.0,17.773,0.055
463.214037,103.0,18.626,0.055
463.235086,100.0,13.081,0.056
463.256126,101.0,13.877,0.055
463.277146,102.0,17.808,0.055
463.298157,103.0,18.571,0.055
463.464694,101.0,13.678,0.055
463.48584,102.0,17.923,0.055
463.50691,103.0,18.419,0.024
463.529451,100.0,13.308,0.024
463.550842,101.0,13.594,0.024
463.571862,102.0,17.984,0.055
463.605452,100.0,13.367,0.055
463.626525,101.0,13.526,0.024
463.647535,102.0,18.04,0.024
463.668579,103.0,18.301,0.024
463.690207,100.0,13.44,0.055
463.711233,101.0,13.452,0.024
463.732276,102.0,18.079,0.024
463.753321,103.0,18.243,0.024
463.77436,100.0,13.505,0.055
463.795393,101.0,13.372,0.055
463.818882,102.0,18.129,0.055
463.839929,103.0,18.149,0.055
463.860948,100.0,13.584,0.055
463.894115,102.0,18.199,0.055
463.915134,103.0,18.146,0.055
463.936822,100.0,13.624,0.055
463.957869,101.0,13.226,0.055
463.978907,102.0,18.256,0.055
463.999926,103.0,18.083,0.024
464.020961,100.0,13.701,0.055
464.042024,101.0,13.121,0.055
464.063027,102.0,18.31,0.055
464.084084,103.0,18.045,0.024
464.105531,100.0,13.824,0.055
464.126526,101.0,13.099,0.024
464.147569,102.0,18.376,0.055
464.171094,103.0,17.985,0.055
464.192104,100.0,13.912,0.024
464.213132,101.0,13.03,0.055
464.234149,102.0,18.454,0.024
464.255189,103.0,17.928,0.055
464.276242,100.0,14.011,0.055
464.298081,101.0,12.965,0.055
464.319133,102.0,18.523,0.024
464.340154,103.0,17.884,0.055
464.361571,100.0,14.098,0.055
464.382577,101.0,12.906,0.055
464.403584,102.0,18.589,0.055
464.42463,103.0,17.848,0.055
464.445656,100.0,14.196,0.055
464.466711,101.0,12.841,0.055
464.487721,102.0,18.649,0.055
464.508991,103.0,17.798,0.024
464.530022,100.0,14.286,0.024
464.551034,101.0,12.791,0.055
464.572023,102.0,18.75,0.024
464.593026,103.0,17.772,0.024
464.614021,100.0,14.389,0.024
464.635023,101.0,12.723,0.055
464.656034,102.0,18.834,0.055
464.677057,103.0,17.71,0.055
464.698081,100.0,14.467,0.055
464.719102,101.0,12.665,0.056
464.740131,102.0,18.903,0.024
464.761153,103.0,17.689,0.055
464.783321,100.0,14.606,0.055
464.94883,102.0,19.122,0.024
464.969863,103.0,17.609,0.055
464.990856,100.0,14.889,0.055
465.011857,101.0,12.527,0.056
465.033999,102.0,19.212,0.024
465.055061,103.0,17.575,0.024
465.076087,100.0,14.954,0.055
465.09817,101.0,12.431,0.056
465.119203,102.0,19.306,0.024
465.140242,103.0,17.552,0.055
465.161279,100.0,15.124,0.055
465.182344,101.0,12.41,0.056
465.20337,102.0,19.402,0.055
465.225723,103.0,17.539,0.055
465.246785,100.0,15.233,0.024
465.292112,103.0,17.497,0.055
465.313153,100.0,15.301,0.055
465.361317,102.0,19.576,0.055
465.382322,103.0,17.479,0.055
465.403328,100.0,15.463,0.024
465.438232,102.0,19.648,0.055
465.459261,103.0,17.465,0.055
465.480281,100.0,15.56,0.024
465.514793,102.0,19.732,0.024
465.535832,103.0,17.459,0.055
465.714373,102.0,19.983,0.055
465.735384,103.0,17.415,0.055
465.756399,100.0,15.935,0.055
465.791831,102.0,20.071,0.055
465.812865,103.0,17.398,0.024
465.833892,100.0,16.027,0.055
465.867512,102.0,20.164,0.024
465.888569,103.0,17.41,0.055
465.909587,100.0,16.112,0.024
465.942957,102.0,20.246,0.055
465.963999,103.0,17.395,0.055
465.984981,100.0,16.217,0.055
466.018609,102.0,20.324,0.055
466.039633,103.0,17.387,0.055
466.060659,100.0,16.353,0.024
466.093869,102.0,20.423,0.055
466.114869,103.0,17.391,0.024
466.135908,100.0,16.437,0.055
466.169585,102.0,20.518,0.024
466.190628,103.0,17.377,0.055
466.23673,102.0,20.584,0.055
466.257785,103.0,17.385,0.024
466.278837,100.0,16.614,0.055
466.312033,102.0,20.641,0.055
466.333123,103.0,17.386,0.055
466.354145,100.0,16.698,0.055
466.387746,102.0,20.733,0.024
466.410076,103.0,17.38,0.055
466.431111,100.0,16.773,0.055
466.4643,102.0,20.8,0.055
466.48533,103.0,17.345,0.024
466.506353,100.0,16.873,0.024
466.564951,100.0,16.886,0.024
466.59813,102.0,20.93,0.055
466.631728,100.0,16.952,0.024
466.665815,102.0,21.001,0.055
466.686834,103.0,17.363,0.055
466.707858,100.0,17.02,0.055
466.741486,102.0,21.065,0.055
466.762529,103.0,17.363,0.055
466.783547,100.0,17.08,0.055
466.816731,102.0,21.138,0.024
466.837784,103.0,17.359,0.055
466.858806,100.0,17.179,0.055
466.919467,100.0,17.226,0.024
466.96479,103.0,17.359,0.055
466.985839,100.0,17.283,0.055
467.01903,102.0,21.3,0.055
467.040064,103.0,17.357,0.055
467.061111,100.0,17.332,0.055
467.094699,102.0,21.349,0.024
467.11573,103.0,17.34,0.055
467.136747,100.0,17.366,0.024
467.1706,102.0,21.39,0.055
467.2042,100.0,17.396,0.055
467.237459,102.0,21.428,0.055
467.258533,103.0,17.312,0.024
467.27956,100.0,17.417,0.055
467.313179,102.0,21.478,0.055
467.334217,103.0,17.344,0.055
467.355257,100.0,17.459,0.055
467.388653,102.0,21.506,0.024
467.409676,103.0,17.343,0.055
467.430692,100.0,17.473,0.055
467.464927,102.0,21.526,0.055
467.534613,103.0,17.299,0.055
467.555633,100.0,17.428,0.055
467.589216,102.0,21.54,0.055
467.610256,103.0,17.317,0.055
467.631286,100.0,17.463,0.055
467.664957,102.0,21.541,0.055
467.686001,103.0,17.323,0.055
467.707036,100.0,17.461,0.055
467.740236,102.0,21.558,0.055
467.761259,103.0,17.316,0.055
467.7823,100.0,17.446,0.024
467.815913,102.0,21.568,0.024
467.836952,103.0,17.315,0.055
